"o","l"
8.6,0.159980942592748
8.61,0.160048203459131
8.62,0.160115293776757
8.63,0.160182214108599
8.64,0.160248965012522
8.65,0.160315547048175
8.66,0.160381960771307
8.67,0.16044820673511
8.68,0.160514285491737
8.69,0.160580197589602
8.7,0.160645943576592
8.71,0.160711523997817
8.72,0.160776939395849
8.73,0.160842190312769
8.74,0.160907277286664
8.75,0.160972200854414
8.76,0.161036961550366
8.77,0.16110155990792
8.78,0.16116599645674
8.79,0.161230271726212
8.8,0.161294386242528
8.81,0.161358340529383
8.82,0.161422135110991
8.83,0.161485770505961
8.84,0.161549247233028
8.85,0.16161256580983
8.86,0.161675726749687
8.87,0.161738730565166
8.88,0.161801577767363
8.89,0.161864268863986
8.9,0.161926804362317
8.91,0.161989184766089
8.92,0.162051410578691
8.93,0.16211348230071
8.94,0.162175400430836
8.95,0.162237165466351
8.96,0.162298777901361
8.97,0.162360238229364
8.98,0.162421546942917
8.99,0.162482704529865
9,0.162543711477413
9.01,0.162604568272196
9.02,0.162665275397535
9.03,0.162725833334678
9.04,0.162786242564977
9.05,0.162846503565043
9.06,0.162906616812679
9.07,0.162966582782128
9.08,0.163026401944748
9.09,0.163086074772798
9.1,0.163145601735453
9.11,0.163204983299778
9.12,0.163264219930983
9.13,0.163323312093115
9.14,0.163382260248566
9.15,0.163441064857717
9.16,0.163499726377989
9.17,0.163558245266111
9.18,0.163616621978385
9.19,0.163674856968063
9.2,0.163732950684945
9.21,0.163790903580818
9.22,0.163848716103173
9.23,0.163906388697419
9.24,0.163963921809927
9.25,0.164021315882847
9.26,0.164078571357582
9.27,0.164135688674729
9.28,0.164192668270693
9.29,0.164249510582884
9.3,0.164306216046381
9.31,0.164362785093912
9.32,0.164419218155494
9.33,0.164475515663232
9.34,0.164531678044071
9.35,0.164587705725018
9.36,0.164643599130425
9.37,0.164699358684691
9.38,0.164754984808325
9.39,0.164810477922757
9.4,0.164865838445966
9.41,0.164921066793763
9.42,0.164976163383842
9.43,0.165031128627882
9.44,0.165085962940044
9.45,0.165140666729864
9.46,0.165195240407472
9.47,0.165249684379965
9.48,0.165303999053586
9.49,0.165358184832776
9.5,0.165412242120769
9.51,0.16546617131901
9.52,0.165519972828275
9.53,0.165573647045825
9.54,0.165627194370372
9.55,0.165680615196148
9.56,0.165733909918426
9.57,0.16578707892931
9.58,0.165840122619407
9.59,0.165893041380077
9.6,0.165945835596837
9.61,0.16599850565888
9.62,0.166051051951336
9.63,0.166103474857148
9.64,0.166155774759709
9.65,0.166207952038742
9.66,0.166260007075439
9.67,0.166311940246984
9.68,0.166363751931478
9.69,0.166415442502672
9.7,0.166467012335964
9.71,0.166518461803332
9.72,0.166569791275817
9.73,0.166621001123607
9.74,0.166672091715876
9.75,0.166723063418753
9.76,0.166773916597851
9.77,0.166824651619301
9.78,0.16687526884417
9.79,0.166925768634802
9.8,0.166976151352739
9.81,0.167026417354337
9.82,0.167076567001025
9.83,0.167126600645574
9.84,0.167176518645686
9.85,0.167226321353619
9.86,0.167276009122706
9.87,0.167325582303787
9.88,0.167375041246874
9.89,0.167424386299228
9.9,0.167473617810265
9.91,0.167522736125078
9.92,0.167571741587785
9.93,0.167620634542832
9.94,0.167669415332307
9.95,0.167718084296901
9.96,0.167766641775653
9.97,0.167815088108295
9.98,0.167863423630946
9.99,0.167911648680522
10,0.167959763590578
