"o","l"
8.42,0.00242692990078142
8.43,0.00242328749847032
8.44,0.00241965832940771
8.45,0.00241604232575932
8.46,0.00241243942013524
8.47,0.0024088495455849
8.48,0.00240527263559363
8.49,0.00240170862408074
8.5,0.00239815744539514
8.51,0.00239461903431096
8.52,0.00239109332602612
8.53,0.0023875802561578
8.54,0.00238407976073935
8.55,0.00238059177621727
8.56,0.00237711623944781
8.57,0.00237365308769434
8.58,0.00237020225862272
8.59,0.00236676369029962
8.6,0.00236333732118959
8.61,0.00235992309015001
8.62,0.00235652093643034
8.63,0.00235313079966784
8.64,0.00234975261988432
8.65,0.00234638633748465
8.66,0.00234303189325249
8.67,0.00233968922834738
8.68,0.00233635828430234
8.69,0.00233303900302117
8.7,0.00232973132677522
8.71,0.00232643519820046
8.72,0.00232315056029521
8.73,0.00231987735641692
8.74,0.00231661553027956
8.75,0.00231336502595129
8.76,0.00231012578785105
8.77,0.00230689776074582
8.78,0.00230368088974956
8.79,0.00230047512031908
8.8,0.00229728039825128
8.81,0.00229409666968166
8.82,0.00229092388108066
8.83,0.00228776197925278
8.84,0.0022846109113317
8.85,0.00228147062478
8.86,0.00227834106738547
8.87,0.0022752221872592
8.88,0.00227211393283269
8.89,0.00226901625285555
8.9,0.00226592909639413
8.91,0.00226285241282788
8.92,0.00225978615184701
8.93,0.00225673026345077
8.94,0.00225368469794603
8.95,0.00225064940594255
8.96,0.00224762433835349
8.97,0.00224460944639073
8.98,0.00224160468156451
8.99,0.00223860999568018
9,0.00223562534083669
9.01,0.00223265066942364
9.02,0.00222968593411956
9.03,0.00222673108789075
9.04,0.00222378608398689
9.05,0.00222085087594112
9.06,0.0022179254175673
9.07,0.00221500966295685
9.08,0.00221210356647917
9.09,0.00220920708277678
9.1,0.00220632016676548
9.11,0.00220344277363109
9.12,0.0022005748588286
9.13,0.00219771637807849
9.14,0.00219486728736726
9.15,0.00219202754294335
9.16,0.00218919710131591
9.17,0.00218637591925349
9.18,0.00218356395378146
9.19,0.0021807611621806
9.2,0.00217796750198542
9.21,0.00217518293098111
9.22,0.00217240740720334
9.23,0.00216964088893576
9.24,0.00216688333470793
9.25,0.00216413470329405
9.26,0.00216139495371112
9.27,0.00215866404521683
9.28,0.00215594193730859
9.29,0.00215322858972091
9.3,0.00215052396242483
9.31,0.00214782801562426
9.32,0.00214514070975739
9.33,0.0021424620054922
9.34,0.00213979186372602
9.35,0.00213713024558445
9.36,0.00213447711241828
9.37,0.00213183242580368
9.38,0.00212919614753876
9.39,0.00212656823964374
9.4,0.00212394866435772
9.41,0.0021213373841391
9.42,0.00211873436166195
9.43,0.00211613955981631
9.44,0.00211355294170529
9.45,0.00211097447064465
9.46,0.00210840411016028
9.47,0.00210584182398786
9.48,0.00210328757607081
9.49,0.00210074133055852
9.5,0.00209820305180525
9.51,0.00209567270436942
9.52,0.00209315025301097
9.53,0.00209063566269042
9.54,0.00208812889856801
9.55,0.00208562992600145
9.56,0.00208313871054524
9.57,0.00208065521794981
9.58,0.00207817941415778
9.59,0.00207571126530588
9.6,0.00207325073772099
9.61,0.00207079779792117
9.62,0.00206835241261138
9.63,0.00206591454868551
9.64,0.00206348417322238
9.65,0.0020610612534859
9.66,0.00205864575692381
9.67,0.00205623765116616
9.68,0.00205383690402311
9.69,0.00205144348348597
9.7,0.00204905735772362
9.71,0.00204667849508292
9.72,0.00204430686408663
9.73,0.00204194243343188
9.74,0.00203958517199121
9.75,0.00203723504880826
9.76,0.00203489203309936
9.77,0.00203255609424987
9.78,0.00203022720181551
9.79,0.00202790532551897
9.8,0.00202559043525127
9.81,0.00202328250106807
9.82,0.00202098149318983
9.83,0.00201868738200151
9.84,0.00201640013804954
9.85,0.00201411973204208
9.86,0.00201184613484802
9.87,0.0020095793174955
9.88,0.00200731925117036
9.89,0.00200506590721599
9.9,0.00200281925713219
9.91,0.00200057927257319
9.92,0.00199834592534794
9.93,0.00199611918741822
9.94,0.00199389903089802
9.95,0.00199168542805171
9.96,0.00198947835129492
9.97,0.00198727777319169
9.98,0.00198508366645376
9.99,0.00198289600394103
10,0.00198071475865855
