"o","l"
2.36,0.0522947594848397
2.37,0.0519195596409219
2.38,0.0515493934695559
2.39,0.0511841706608912
2.4,0.0508238028909525
2.41,0.0504682037706672
2.42,0.0501172887963743
2.43,0.0497709753017606
2.44,0.0494291824111863
2.45,0.0490918309943482
2.46,0.0487588436222433
2.47,0.04843014452439
2.48,0.0481056595472649
2.49,0.0477853161139246
2.5,0.0474690431847618
2.51,0.0471567712193777
2.52,0.0468484321395188
2.53,0.0465439592930564
2.54,0.0462432874189724
2.55,0.0459463526133198
2.56,0.0456530922961298
2.57,0.045363445179233
2.58,0.0450773512349723
2.59,0.0447947516657725
2.6,0.0445155888745475
2.61,0.0442398064359171
2.62,0.0439673490682056
2.63,0.0436981626062047
2.64,0.0434321939746723
2.65,0.043169391162547
2.66,0.0429097031978593
2.67,0.0426530801233123
2.68,0.0423994729725203
2.69,0.0421488337468769
2.7,0.0419011153930421
2.71,0.041656271781024
2.72,0.0414142576828404
2.73,0.0411750287517428
2.74,0.0409385415019856
2.75,0.0407047532891273
2.76,0.0404736222908407
2.77,0.0402451074882304
2.78,0.0400191686476275
2.79,0.0397957663028595
2.8,0.039574861737977
2.81,0.0393564169704222
2.82,0.0391403947346324
2.83,0.0389267584660583
2.84,0.0387154722855944
2.85,0.0385065009843985
2.86,0.0382998100091026
2.87,0.0380953654473903
2.88,0.037893134013943
2.89,0.0376930830367342
2.9,0.0374951804436694
2.91,0.0372993947495585
2.92,0.0371056950434101
2.93,0.036914050976045
2.94,0.036724432748011
2.95,0.0365368110977982
2.96,0.0363511572903435
2.97,0.0361674431058162
2.98,0.0359856408286773
2.99,0.035805723237005
3,0.0356276635920803
3.01,0.0354514356282228
3.02,0.0352770135428735
3.03,0.0351043719869148
3.04,0.0349334860552238
3.05,0.0347643312774495
3.06,0.0345968836090124
3.07,0.0344311194223161
3.08,0.0342670154981685
3.09,0.0341045490174037
3.1,0.0339436975527032
3.11,0.0337844390606096
3.12,0.0336267518737238
3.13,0.0334706146930897
3.14,0.0333160065807506
3.15,0.0331629069524828
3.16,0.0330112955706959
3.17,0.0328611525374945
3.18,0.0327124582879046
3.19,0.0325651935832504
3.2,0.0324193395046864
3.21,0.0322748774468738
3.22,0.0321317891118033
3.23,0.0319900565027569
3.24,0.0318496619184061
3.25,0.0317105879470432
3.26,0.0315728174609433
3.27,0.0314363336108509
3.28,0.0313011198205911
3.29,0.0311671597818006
3.3,0.0310344374487762
3.31,0.0309029370334358
3.32,0.0307726430003926
3.33,0.0306435400621376
3.34,0.0305156131743275
3.35,0.0303888475311744
3.36,0.0302632285609396
3.37,0.0301387419215233
3.38,0.0300153734961498
3.39,0.0298931093891472
3.4,0.0297719359218185
3.41,0.0296518396284003
3.42,0.02953280725211
3.43,0.0294148257412761
3.44,0.0292978822455527
3.45,0.0291819641122129
3.46,0.029067058882523
3.47,0.0289531542881909
3.48,0.0288402382478927
3.49,0.0287282988638701
3.5,0.0286173244185996
3.51,0.0285073033715329
3.52,0.0283982243559035
3.53,0.0282900761756013
3.54,0.0281828478021118
3.55,0.0280765283715177
3.56,0.027971107181564
3.57,0.0278665736887835
3.58,0.0277629175056794
3.59,0.0276601283979678
3.6,0.0275581962818766
3.61,0.0274571112214972
3.62,0.0273568634261925
3.63,0.0272574432480566
3.64,0.027158841179426
3.65,0.0270610478504394
3.66,0.0269640540266497
3.67,0.0268678506066817
3.68,0.0267724286199368
3.69,0.0266777792243435
3.7,0.0265838937041549
3.71,0.0264907634677861
3.72,0.0263983800456972
3.73,0.0263067350883179
3.74,0.0262158203640108
3.75,0.0261256277570781
3.76,0.0260361492658041
3.77,0.0259473770005388
3.78,0.0258593031818156
3.79,0.0257719201385089
3.8,0.0256852203060253
3.81,0.0255991962245309
3.82,0.0255138405372116
3.83,0.0254291459885679
3.84,0.0253451054227423
3.85,0.0252617117818779
3.86,0.0251789581045098
3.87,0.0250968375239855
3.88,0.0250153432669159
3.89,0.0249344686516564
3.9,0.024854207086816
3.91,0.0247745520697942
3.92,0.0246954971853457
3.93,0.0246170361041726
3.94,0.0245391625815418
3.95,0.0244618704559297
3.96,0.0243851536476897
3.97,0.0243090061577475
3.98,0.0242334220663181
3.99,0.0241583955316473
4,0.0240839207887777
4.01,0.0240099921483339
4.02,0.0239366039953344
4.03,0.0238637507880222
4.04,0.0237914270567165
4.05,0.0237196274026884
4.06,0.0236483464970533
4.07,0.0235775790796854
4.08,0.0235073199581519
4.09,0.0234375640066653
4.1,0.0233683061650551
4.11,0.0232995414377583
4.12,0.0232312648928277
4.13,0.0231634716609567
4.14,0.023096156934524
4.15,0.0230293159666532
4.16,0.0229629440702888
4.17,0.0228970366172905
4.18,0.022831589037542
4.19,0.0227665968180751
4.2,0.0227020555022109
4.21,0.0226379606887146
4.22,0.0225743080309639
4.23,0.0225110932361365
4.24,0.0224483120644054
4.25,0.0223859603281535
4.26,0.0223240338911982
4.27,0.0222625286680316
4.28,0.0222014406230728
4.29,0.0221407657699334
4.3,0.0220805001706943
4.31,0.0220206399351971
4.32,0.0219611812203457
4.33,0.0219021202294209
4.34,0.0218434532114055
4.35,0.0217851764603218
4.36,0.021727286314581
4.37,0.0216697791563405
4.38,0.0216126514108754
4.39,0.0215558995459592
4.4,0.0214995200712537
4.41,0.0214435095377117
4.42,0.0213878645369872
4.43,0.021332581700856
4.44,0.0212776577006471
4.45,0.0212230892466823
4.46,0.0211688730877251
4.47,0.0211150060104393
4.48,0.0210614848388557
4.49,0.0210083064338482
4.5,0.0209554676926186
4.51,0.0209029655481885
4.52,0.020850796968901
4.53,0.0207989589579303
4.54,0.0207474485527975
4.55,0.0206962628248967
4.56,0.0206453988790271
4.57,0.0205948538529333
4.58,0.0205446249168523
4.59,0.0204947092730687
4.6,0.0204451041554764
4.61,0.0203958068291472
4.62,0.0203468145899071
4.63,0.0202981247639178
4.64,0.0202497347072663
4.65,0.0202016418055604
4.66,0.0201538434735303
4.67,0.0201063371546371
4.68,0.0200591203206865
4.69,0.0200121904714503
4.7,0.0199655451342913
4.71,0.0199191818637959
4.72,0.0198730982414125
4.73,0.0198272918750945
4.74,0.0197817603989484
4.75,0.0197365014728901
4.76,0.0196915127823026
4.77,0.0196467920377022
4.78,0.0196023369744086
4.79,0.0195581453522189
4.8,0.0195142149550894
4.81,0.019470543590819
4.82,0.01942712909074
4.83,0.0193839693094123
4.84,0.0193410621243226
4.85,0.0192984054355876
4.86,0.019255997165663
4.87,0.0192138352590552
4.88,0.0191719176820389
4.89,0.0191302424223775
4.9,0.0190888074890489
4.91,0.0190476109119748
4.92,0.0190066507417539
4.93,0.0189659250493995
4.94,0.0189254319260805
4.95,0.0188851694828671
4.96,0.0188451358504785
4.97,0.018805329179037
4.98,0.018765747637823
4.99,0.0187263894150354
5,0.0186872527175547
5.01,0.0186483357707096
5.02,0.0186096368180479
5.03,0.0185711541211087
5.04,0.0185328859592006
5.05,0.0184948306291811
5.06,0.0184569864452398
5.07,0.0184193517386846
5.08,0.0183819248577319
5.09,0.0183447041672978
5.1,0.0183076880487947
5.11,0.0182708748999295
5.12,0.018234263134504
5.13,0.0181978511822199
5.14,0.0181616374884853
5.15,0.0181256205142245
5.16,0.01808979873569
5.17,0.0180541706442777
5.18,0.0180187347463441
5.19,0.0179834895630278
5.2,0.01794843363007
5.21,0.0179135654976413
5.22,0.0178788837301693
5.23,0.0178443869061675
5.24,0.0178100736180688
5.25,0.0177759424720596
5.26,0.0177419920879172
5.27,0.0177082210988489
5.28,0.0176746281513333
5.29,0.0176412119049647
5.3,0.0176079710322982
5.31,0.0175749042186978
5.32,0.017542010162187
5.33,0.0175092875733003
5.34,0.0174767351749375
5.35,0.0174443517022205
5.36,0.0174121359023499
5.37,0.0173800865344663
5.38,0.017348202369512
5.39,0.0173164821900948
5.4,0.0172849247903524
5.41,0.017253528975822
5.42,0.017222293563308
5.43,0.0171912173807529
5.44,0.0171602992671113
5.45,0.0171295380722229
5.46,0.0170989326566892
5.47,0.0170684818917516
5.48,0.0170381846591698
5.49,0.0170080398511041
5.5,0.0169780463699964
5.51,0.0169482031284558
5.52,0.0169185090491431
5.53,0.0168889630646584
5.54,0.0168595641174299
5.55,0.0168303111596037
5.56,0.0168012031529353
5.57,0.0167722390686829
5.58,0.0167434178875012
5.59,0.0167147385993375
5.6,0.0166862002033288
5.61,0.0166578017077001
5.62,0.0166295421296639
5.63,0.0166014204953217
5.64,0.0165734358395658
5.65,0.0165455872059833
5.66,0.0165178736467609
5.67,0.0164902942225901
5.68,0.0164628480025757
5.69,0.0164355340641434
5.7,0.0164083514929491
5.71,0.0163812993827906
5.72,0.0163543768355189
5.73,0.0163275829609507
5.74,0.0163009168767837
5.75,0.0162743777085109
5.76,0.0162479645893368
5.77,0.0162216766600951
5.78,0.0161955130691668
5.79,0.0161694729723999
5.8,0.0161435555330291
5.81,0.016117759921598
5.82,0.0160920853158809
5.83,0.0160665309008059
5.84,0.0160410958683805
5.85,0.0160157794176147
5.86,0.0159905807544489
5.87,0.0159654990916806
5.88,0.0159405336488918
5.89,0.0159156836523778
5.9,0.0158909483350779
5.91,0.0158663269365051
5.92,0.0158418187026779
5.93,0.015817422886052
5.94,0.0157931387454548
5.95,0.0157689655460173
5.96,0.0157449025591107
5.97,0.015720949062281
5.98,0.015697104339185
5.99,0.0156733676795281
6,0.0156497383790017
