"o","l"
2.41,4.91952973910876e-05
2.42,4.8526210575748e-05
2.43,4.78701694875102e-05
2.44,4.72268556834851e-05
2.45,4.65959599316381e-05
2.46,4.59771818985011e-05
2.47,4.53702298705174e-05
2.48,4.47748204506597e-05
2.49,4.41906783068001e-05
2.5,4.36175358849466e-05
2.51,4.3055133184964e-05
2.52,4.25032174909321e-05
2.53,4.19615431482327e-05
2.54,4.14298713362811e-05
2.55,4.09079698508763e-05
2.56,4.03956128839191e-05
2.57,3.98925808392304e-05
2.58,3.93986601234866e-05
2.59,3.89136429493442e-05
2.6,3.84373271780368e-05
2.61,3.79695161186864e-05
2.62,3.75100183786828e-05
2.63,3.70586476820899e-05
2.64,3.66152227305346e-05
2.65,3.61795670274111e-05
2.66,3.57515087507571e-05
2.67,3.53308806160446e-05
2.68,3.4917519705568e-05
2.69,3.45112673696967e-05
2.7,3.41119690858508e-05
2.71,3.37194743414119e-05
2.72,3.33336364898022e-05
2.73,3.29543126778913e-05
2.74,3.25813636877096e-05
2.75,3.22146538626487e-05
2.76,3.18540509955963e-05
2.77,3.14994262069367e-05
2.78,3.11506538863888e-05
2.79,3.08076115545551e-05
2.8,3.04701798095594e-05
2.81,3.01382422074688e-05
2.82,2.98116852036348e-05
2.83,2.94903980560063e-05
2.84,2.91742727452791e-05
2.85,2.88632038949249e-05
2.86,2.85570887130498e-05
2.87,2.82558268945485e-05
2.88,2.79593205722425e-05
2.89,2.76674742402267e-05
2.9,2.73801946854029e-05
2.91,2.70973909269498e-05
2.92,2.68189741566203e-05
2.93,2.6544857675848e-05
2.94,2.62749568417333e-05
2.95,2.6009188999827e-05
2.96,2.57474734425015e-05
2.97,2.54897313548089e-05
2.98,2.52358857518354e-05
2.99,2.49858614454225e-05
3,2.4739584979215e-05
3.01,2.44969845991204e-05
3.02,2.42579901948768e-05
3.03,2.40225332577436e-05
3.04,2.37905468483797e-05
3.05,2.35619655440871e-05
3.06,2.33367254027774e-05
3.07,2.31147639279621e-05
3.08,2.28960200239706e-05
3.09,2.26804339627894e-05
3.1,2.24679473526068e-05
3.11,2.22585030942635e-05
3.12,2.20520453597966e-05
3.13,2.18485195436802e-05
3.14,2.1647872254889e-05
3.15,2.1450051255741e-05
3.16,2.12550054616458e-05
3.17,2.10626848918663e-05
3.18,2.08730406541391e-05
3.19,2.06860249105727e-05
3.2,2.05015908487156e-05
3.21,2.0319692667641e-05
3.22,2.01402855375058e-05
3.23,1.99633255887604e-05
3.24,1.97887698782096e-05
3.25,1.96165763771587e-05
3.26,1.94467039371716e-05
3.27,1.92791122724407e-05
3.28,1.91137619480752e-05
3.29,1.89506143451131e-05
3.3,1.8789631647251e-05
3.31,1.86307768243378e-05
3.32,1.8474013610095e-05
3.33,1.8319306482946e-05
3.34,1.81666206498694e-05
3.35,1.80159220273134e-05
3.36,1.78671772319551e-05
3.37,1.77203535480625e-05
3.38,1.7575418930247e-05
3.39,1.7432341971568e-05
3.4,1.72910919057018e-05
3.41,1.71516385705522e-05
3.42,1.70139524154246e-05
3.43,1.68780044709656e-05
3.44,1.67437663496301e-05
3.45,1.66112102141325e-05
3.46,1.64803087850074e-05
3.47,1.63510353122398e-05
3.48,1.62233635721795e-05
3.49,1.60972678494358e-05
3.5,1.59727229327541e-05
3.51,1.58497040946882e-05
3.52,1.57281870871682e-05
3.53,1.56081481299411e-05
3.54,1.54895638957839e-05
3.55,1.53724115075039e-05
3.56,1.52566685196498e-05
3.57,1.51423129166781e-05
3.58,1.50293230980465e-05
3.59,1.49176778701727e-05
3.6,1.48073564417706e-05
3.61,1.46983384069734e-05
3.62,1.45906037456992e-05
3.63,1.44841328044422e-05
3.64,1.43789063052937e-05
3.65,1.42749053151127e-05
3.66,1.41721112594426e-05
3.67,1.40705059027261e-05
3.68,1.3970071342147e-05
3.69,1.38707900050447e-05
3.7,1.37726446379767e-05
3.71,1.36756182982443e-05
3.72,1.35796943565858e-05
3.73,1.34848564774675e-05
3.74,1.33910886237772e-05
3.75,1.32983750446538e-05
3.76,1.32067002702225e-05
3.77,1.31160491089485e-05
3.78,1.30264066350959e-05
3.79,1.29377581941141e-05
3.8,1.28500893851464e-05
3.81,1.276338606301e-05
3.82,1.26776343322843e-05
3.83,1.25928205378406e-05
3.84,1.25089312648947e-05
3.85,1.24259533327814e-05
3.86,1.23438737896382e-05
3.87,1.22626799039408e-05
3.88,1.21823591706381e-05
3.89,1.2102899296109e-05
3.9,1.20242881941175e-05
3.91,1.19465139918851e-05
3.92,1.18695650135837e-05
3.93,1.17934297871684e-05
3.94,1.17180970299556e-05
3.95,1.16435556501351e-05
3.96,1.15697947488789e-05
3.97,1.14968036043237e-05
3.98,1.14245716753254e-05
3.99,1.13530885984107e-05
4,1.12823441817101e-05
4.01,1.12123284040802e-05
4.02,1.11430314080885e-05
4.03,1.10744434991424e-05
4.04,1.10065551453259e-05
4.05,1.09393569680095e-05
4.06,1.0872839743592e-05
4.07,1.08069943971976e-05
4.08,1.07418120052614e-05
4.09,1.06772837844771e-05
4.1,1.06134010965876e-05
4.11,1.05501554444456e-05
4.12,1.04875384637244e-05
4.13,1.042554192419e-05
4.14,1.03641577319684e-05
4.15,1.0303377918302e-05
4.16,1.02431946420971e-05
4.17,1.01836001876694e-05
4.18,1.01245869591848e-05
4.19,1.00661474829396e-05
4.2,1.00082744026427e-05
4.21,9.95096047650189e-06
4.22,9.89419857576924e-06
4.23,9.83798168530273e-06
4.24,9.78230289484895e-06
4.25,9.72715540579722e-06
4.26,9.67253252135158e-06
4.27,9.61842765143783e-06
4.28,9.56483430377059e-06
4.29,9.511746088435e-06
4.3,9.45915671168984e-06
4.31,9.4070599769597e-06
4.32,9.35544978245369e-06
4.33,9.30432011671905e-06
4.34,9.25366506159728e-06
4.35,9.2034787869932e-06
4.36,9.15375555152368e-06
4.37,9.10448970033208e-06
4.38,9.05567566069773e-06
4.39,9.00730794697312e-06
4.4,8.95938115237995e-06
4.41,8.91188995128378e-06
4.42,8.86482909814528e-06
4.43,8.8181934224223e-06
4.44,8.77197783277629e-06
4.45,8.72617731084247e-06
4.46,8.68078691075524e-06
4.47,8.63580176350839e-06
4.48,8.5912170659424e-06
4.49,8.54702808782089e-06
4.5,8.50323016717189e-06
4.51,8.45981870759368e-06
4.52,8.41678918199454e-06
4.53,8.37413712608182e-06
4.54,8.3318581415698e-06
4.55,8.28994789086145e-06
4.56,8.24840210145736e-06
4.57,8.20721655866896e-06
4.58,8.16638710906346e-06
4.59,8.12590965908482e-06
4.6,8.08578017029952e-06
4.61,8.04599466484645e-06
4.62,8.00654921882314e-06
4.63,7.96743996218119e-06
4.64,7.9286630812767e-06
4.65,7.89021481523444e-06
4.66,7.85209145440997e-06
4.67,7.81428934226536e-06
4.68,7.77680487178006e-06
4.69,7.73963448627234e-06
4.7,7.70277467783047e-06
4.71,7.66622198698982e-06
4.72,7.62997300243602e-06
4.73,7.59402435811147e-06
4.74,7.55837273417896e-06
4.75,7.5230148583133e-06
4.76,7.48794749886127e-06
4.77,7.45316747100477e-06
4.78,7.41867163156581e-06
4.79,7.38445687958457e-06
4.8,7.35052015696504e-06
4.81,7.31685844619657e-06
4.82,7.28346876941635e-06
4.83,7.25034818886102e-06
4.84,7.21749380664277e-06
4.85,7.18490276242767e-06
4.86,7.15257223394535e-06
4.87,7.12049943729138e-06
4.88,7.08868162393595e-06
4.89,7.05711608247555e-06
4.9,7.02580013600427e-06
4.91,6.99473114319487e-06
4.92,6.96390649859876e-06
4.93,6.93332362850803e-06
4.94,6.90297999433248e-06
4.95,6.87287308898673e-06
4.96,6.84300043915789e-06
4.97,6.81335960303957e-06
4.98,6.78394816975757e-06
4.99,6.75476376008448e-06
5,6.72580402451831e-06
5.01,6.69706664452541e-06
5.02,6.66854933033228e-06
5.03,6.64024982247092e-06
5.04,6.61216588901814e-06
5.05,6.58429532605218e-06
5.06,6.55663595869654e-06
5.07,6.52918563893911e-06
5.08,6.50194224589064e-06
5.09,6.47490368509555e-06
5.1,6.44806788748112e-06
5.11,6.42143281277164e-06
5.12,6.39499644209657e-06
5.13,6.36875678486786e-06
5.14,6.34271187329948e-06
5.15,6.31685976522651e-06
5.16,6.29119854234326e-06
5.17,6.26572630835943e-06
5.18,6.24044119163138e-06
5.19,6.21534134455331e-06
5.2,6.19042494016406e-06
5.21,6.1656901740149e-06
5.22,6.14113526462517e-06
5.23,6.1167584519253e-06
5.24,6.09255799673168e-06
5.25,6.06853218141336e-06
5.26,6.04467930841654e-06
5.27,6.02099770112888e-06
5.28,5.99748570287965e-06
5.29,5.97414167760808e-06
5.3,5.95096400746265e-06
5.31,5.92795109470118e-06
5.32,5.90510136056611e-06
5.33,5.88241324550582e-06
5.34,5.85988520725447e-06
5.35,5.83751572302785e-06
5.36,5.81530328724642e-06
5.37,5.79324641264278e-06
5.38,5.77134362855106e-06
5.39,5.74959348262434e-06
5.4,5.72799453865853e-06
5.41,5.70654537770257e-06
5.42,5.68524459743268e-06
5.43,5.66409081127991e-06
5.44,5.64308264906788e-06
5.45,5.62221875640685e-06
5.46,5.60149779478172e-06
5.47,5.58091844086825e-06
5.48,5.56047938688309e-06
5.49,5.54017933926128e-06
5.5,5.52001702031323e-06
5.51,5.49999116576308e-06
5.52,5.48010052678743e-06
5.53,5.46034386898738e-06
5.54,5.44071997010784e-06
5.55,5.42122762378661e-06
5.56,5.40186563639964e-06
5.57,5.38263282811645e-06
5.58,5.36352803116237e-06
5.59,5.34455009309393e-06
5.6,5.32569787260213e-06
5.61,5.30697024138261e-06
5.62,5.28836608469034e-06
5.63,5.26988429948446e-06
5.64,5.25152379445687e-06
5.65,5.23328349133834e-06
5.66,5.21516232353278e-06
5.67,5.19715923574776e-06
5.68,5.17927318511787e-06
5.69,5.16150313931251e-06
5.7,5.1438480784003e-06
5.71,5.12630699282556e-06
5.72,5.10887888449426e-06
5.73,5.09156276553436e-06
5.74,5.07435765957425e-06
5.75,5.05726260047346e-06
5.76,5.04027663246874e-06
5.77,5.02339881130446e-06
5.78,5.00662820032444e-06
5.79,4.98996387564675e-06
5.8,4.97340492223297e-06
5.81,4.95695043454515e-06
5.82,4.94059951691277e-06
5.83,4.92435128393931e-06
5.84,4.90820485847618e-06
5.85,4.89215937353668e-06
5.86,4.87621397144889e-06
5.87,4.86036780270547e-06
5.88,4.84462002802925e-06
5.89,4.82896981601539e-06
5.9,4.81341634445433e-06
5.91,4.79795879999987e-06
5.92,4.78259637641786e-06
5.93,4.76732827849971e-06
5.94,4.75215371689871e-06
5.95,4.73707191155698e-06
5.96,4.72208209116291e-06
5.97,4.7071834903664e-06
5.98,4.69237535490355e-06
5.99,4.67765693479999e-06
6,4.66302749037022e-06
6.01,4.64848628839406e-06
6.02,4.63403260356999e-06
6.03,4.61966571849046e-06
6.04,4.60538492134434e-06
6.05,4.59118951015452e-06
6.06,4.57707878785206e-06
6.07,4.56305206557205e-06
6.08,4.54910866140367e-06
6.09,4.53524790019224e-06
6.1,4.52146911385036e-06
6.11,4.50777164047298e-06
6.12,4.49415482515618e-06
6.13,4.48061801972188e-06
6.14,4.46716058257412e-06
6.15,4.45378187825066e-06
6.16,4.44048127764206e-06
6.17,4.42725815801618e-06
6.18,4.41411190307209e-06
6.19,4.40104190217998e-06
6.2,4.38804755129604e-06
6.21,4.37512825221331e-06
6.22,4.36228341191682e-06
6.23,4.34951244464596e-06
6.24,4.33681476867362e-06
6.25,4.32418980967904e-06
6.26,4.31163699775943e-06
6.27,4.29915576984015e-06
6.28,4.28674556665189e-06
6.29,4.27440583590251e-06
6.3,4.26213603009739e-06
6.31,4.24993560619334e-06
6.32,4.23780402864363e-06
6.33,4.22574076458498e-06
6.34,4.21374528837641e-06
6.35,4.20181707752235e-06
6.36,4.18995561642474e-06
6.37,4.17816039307469e-06
6.38,4.16643090125675e-06
6.39,4.15476663886488e-06
6.4,4.14316710926948e-06
6.41,4.13163181991867e-06
6.42,4.12016028318938e-06
6.43,4.10875201678324e-06
6.44,4.09740654175391e-06
6.45,4.08612338484797e-06
6.46,4.07490207650148e-06
6.47,4.06374215213921e-06
6.48,4.05264315048116e-06
6.49,4.04160461617584e-06
6.5,4.03062609750071e-06
6.51,4.01970714597931e-06
6.52,4.00884731880604e-06
6.53,3.99804617621984e-06
6.54,3.98730328297899e-06
6.55,3.97661820840372e-06
6.56,3.96599052504683e-06
6.57,3.95541980974669e-06
6.58,3.94490564280065e-06
6.59,3.93444760925158e-06
6.6,3.92404529723616e-06
6.61,3.9136982989038e-06
6.62,3.90340621051984e-06
6.63,3.89316863159863e-06
6.64,3.88298516500041e-06
6.65,3.87285541786491e-06
6.66,3.86277900083945e-06
6.67,3.85275552819323e-06
6.68,3.84278461686019e-06
6.69,3.83286588813804e-06
6.7,3.82299896668368e-06
6.71,3.81318347982043e-06
6.72,3.80341905910552e-06
6.73,3.79370533911669e-06
6.74,3.7840419573833e-06
6.75,3.77442855505404e-06
6.76,3.76486477669258e-06
6.77,3.75535026917209e-06
6.78,3.74588468353365e-06
6.79,3.73646767326742e-06
6.8,3.72709889520936e-06
6.81,3.71777800911623e-06
6.82,3.70850467775909e-06
6.83,3.69927856737654e-06
6.84,3.69009934611421e-06
6.85,3.68096668620033e-06
6.86,3.67188026209251e-06
6.87,3.66283975093825e-06
6.88,3.65384483335467e-06
6.89,3.64489519219895e-06
6.9,3.63599051343268e-06
6.91,3.62713048544641e-06
6.92,3.61831479983338e-06
6.93,3.60954315038119e-06
6.94,3.6008152336229e-06
6.95,3.59213074887211e-06
6.96,3.58348939836373e-06
6.97,3.57489088568856e-06
6.98,3.56633491876244e-06
6.99,3.55782120673784e-06
7,3.54934946115554e-06
7.01,3.54091939685373e-06
7.02,3.53253073116722e-06
7.03,3.52418318274093e-06
7.04,3.51587647367885e-06
7.05,3.50761032805774e-06
7.06,3.49938447201323e-06
7.07,3.4911986345351e-06
7.08,3.48305254672481e-06
7.09,3.4749459419535e-06
7.1,3.46687855566048e-06
7.11,3.45885012593516e-06
7.12,3.45086039238572e-06
7.13,3.44290909725642e-06
7.14,3.43499598512163e-06
7.15,3.42712080295218e-06
7.16,3.41928329832458e-06
7.17,3.41148322296967e-06
7.18,3.40372032901842e-06
7.19,3.39599437166179e-06
7.2,3.38830510766698e-06
7.21,3.38065229614937e-06
7.22,3.37303569778939e-06
7.23,3.36545507558108e-06
7.24,3.35791019431278e-06
7.25,3.35040082081029e-06
7.26,3.34292672374506e-06
7.27,3.33548767378736e-06
7.28,3.32808344339024e-06
7.29,3.32071380691312e-06
7.3,3.3133785405339e-06
7.31,3.30607742189339e-06
7.32,3.29881023146658e-06
7.33,3.29157675060252e-06
7.34,3.28437676233621e-06
7.35,3.27721005237831e-06
7.36,3.27007640693528e-06
7.37,3.26297561538095e-06
7.38,3.25590746738411e-06
7.39,3.24887175529435e-06
7.4,3.24186827248016e-06
7.41,3.23489681464525e-06
7.42,3.22795717841265e-06
7.43,3.22104916249755e-06
7.44,3.21417256696683e-06
7.45,3.20732719385827e-06
7.46,3.20051284639194e-06
7.47,3.19372932942157e-06
7.48,3.18697644955272e-06
7.49,3.18025401485909e-06
7.5,3.17356183446863e-06
