"o","l"
5.29,0.0130564059507491
5.3,0.0130171637287387
5.31,0.0129781586883261
5.32,0.0129393888673014
5.33,0.0129008523237431
5.34,0.0128625471357709
5.35,0.0128244714012964
5.36,0.0127866232377839
5.37,0.0127490007820096
5.38,0.0127116021898257
5.39,0.0126744256359287
5.4,0.0126374693136299
5.41,0.0126007314346287
5.42,0.0125642102287919
5.43,0.0125279039439319
5.44,0.0124918108455909
5.45,0.0124559292168276
5.46,0.0124202573580057
5.47,0.0123847935865881
5.48,0.0123495362369291
5.49,0.0123144836600754
5.5,0.0122796342235648
5.51,0.0122449863112309
5.52,0.0122105383230084
5.53,0.0121762886747431
5.54,0.0121422357980031
5.55,0.0121083781398916
5.56,0.0120747141628656
5.57,0.0120412423445534
5.58,0.0120079611775775
5.59,0.0119748691693765
5.6,0.0119419648420342
5.61,0.011909246732107
5.62,0.0118767133904542
5.63,0.0118443633820727
5.64,0.0118121952859319
5.65,0.0117802076948111
5.66,0.0117483992151411
5.67,0.0117167684668439
5.68,0.0116853140831787
5.69,0.0116540347105882
5.7,0.0116229290085451
5.71,0.0115919956494053
5.72,0.0115612333182572
5.73,0.0115306407127783
5.74,0.0115002165430905
5.75,0.0114699595316182
5.76,0.0114398684129482
5.77,0.0114099419336925
5.78,0.0113801788523504
5.79,0.0113505779391744
5.8,0.0113211379760387
5.81,0.0112918577563067
5.82,0.0112627360847015
5.83,0.0112337717771796
5.84,0.0112049636608037
5.85,0.0111763105736179
